wildcard;diameter;left_pair;right_pair
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*/action;2;microsoft/sql/checknameavailability/action;microsoft/sql/locations/deletevirtualnetworkorsubnets/action
microsoft.sql*s/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql/*certificates/action;2;microsoft/sql/managedinstances/tdecertificates/action;microsoft/sql/servers/tdecertificates/action
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*ents/delete;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/delete;microsoft/sql/servers/databases/vulnerabilityassessments/delete
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*erabilityassessments/write;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/write;microsoft/sql/servers/databases/vulnerabilityassessments/write
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*rations/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/operations/read
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*r/action;1;microsoft/sql/locations/deletedservers/recover/action;microsoft/sqlvirtualmachine/register/action
microsoft.sql*sults/read;1;microsoft/sql/locations/administratoroperationresults/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*ancedthreatprotectionsettings/write;2;microsoft/sql/managedinstances/advancedthreatprotectionsettings/write;microsoft/sql/servers/advancedthreatprotectionsettings/write
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*ns/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/operations/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*nresults/read;2;microsoft/sql/locations/administratoroperationresults/read;microsoft/sql/servers/administratoroperationresults/read
microsoft.sql/*s/read;2;microsoft/sql/instancepools/operations/read;microsoft/sql/locations/administratoroperationresults/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*;2;microsoft/sql/checknameavailability/action;microsoft/sql/instancepools/delete
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*ations/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/operations/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*ons/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/operations/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*rs/write;1;microsoft/sql/managedinstances/administrators/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*gs/read;2;microsoft/sql/managedinstances/advancedthreatprotectionsettings/read;microsoft/sql/servers/advancedthreatprotectionsettings/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*/read;2;microsoft/sql/instancepools/operations/read;microsoft/sql/locations/administratorazureasyncoperation/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*on/read;2;microsoft/sql/locations/administratorazureasyncoperation/read;microsoft/sql/managedinstances/databases/transparentdataencryption/read
microsoft.sql*tentionpolicies/read;2;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/read;microsoft/sql/servers/databases/backuplongtermretentionpolicies/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*etentionpolicies/read;2;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/read;microsoft/sql/servers/databases/backuplongtermretentionpolicies/read
microsoft.sql*tabases/backupshorttermretentionpolicies/write;2;microsoft/sql/managedinstances/databases/backupshorttermretentionpolicies/write;microsoft/sql/servers/databases/backupshorttermretentionpolicies/write
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*policies/read;2;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/read;microsoft/sql/servers/connectionpolicies/read
microsoft.sql/se*es/read;3;microsoft/sql/servers/connectionpolicies/read;microsoft/sql/servers/databases/backuplongtermretentionpolicies/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*/read;2;microsoft/sql/instancepools/operations/read;microsoft/sql/locations/administratorazureasyncoperation/read
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*es/delete;1;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/delete;microsoft/sqlvirtualmachine/sqlvirtualmachines/delete
microsoft.sql*idate/action;1;microsoft/sql/managedinstances/encryptionprotector/revalidate/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*t/action;1;microsoft/sql/managedinstances/databases/vulnerabilityassessments/scans/export/action;microsoft/sqlvirtualmachine/sqlvirtualmachines/fetchdcassessment/action
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*onresults/read;1;microsoft/sql/locations/administratoroperationresults/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*over/action;2;microsoft/sql/locations/deletedservers/recover/action;microsoft/sql/managedinstances/distributedavailabilitygroups/failover/action
microsoft.sql*es/read;1;microsoft/sql/instancepools/usages/read;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/sqlvirtualmachines/read
microsoft.sql*es/write;1;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/write;microsoft/sqlvirtualmachine/sqlvirtualmachines/write
microsoft.sql/*port/action;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/scans/export/action;microsoft/sql/servers/databases/export/action
microsoft.sql/*eration/read;2;microsoft/sql/locations/administratorazureasyncoperation/read;microsoft/sql/servers/databases/azureasyncoperation/read
microsoft.sql/*erationresults/read;2;microsoft/sql/locations/administratoroperationresults/read;microsoft/sql/servers/administratoroperationresults/read
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*igestuploads/write;2;microsoft/sql/managedinstances/databases/ledgerdigestuploads/write;microsoft/sql/servers/databases/ledgerdigestuploads/write
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*tions/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/operations/read
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*esults/read;1;microsoft/sql/locations/administratoroperationresults/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*e/action;1;microsoft/sql/locations/longtermretentionservers/longtermretentiondatabases/longtermretentionbackups/update/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql/*sticsettings/read;2;microsoft/sql/managedinstances/databases/providers/microsoft/insights/diagnosticsettings/read;microsoft/sql/servers/databases/providers/microsoft/insights/diagnosticsettings/read
microsoft.sql/*;2;microsoft/sql/checknameavailability/action;microsoft/sql/instancepools/delete
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*/read;2;microsoft/sql/instancepools/operations/read;microsoft/sql/locations/administratorazureasyncoperation/read
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/servers/databases/querystore/write;;microsoft.sql/servers/databases/querystore/write;microsoft.sql/servers/databases/querystore/write
microsoft.sql/*tabases/read;2;microsoft/sql/managedinstances/databases/read;microsoft/sql/servers/databases/read
microsoft.sql/*abases/recommendedsensitivitylabels/read;2;microsoft/sql/managedinstances/databases/recommendedsensitivitylabels/read;microsoft/sql/servers/databases/recommendedsensitivitylabels/read
microsoft.sql/*bases/recommendedsensitivitylabels/write;2;microsoft/sql/managedinstances/databases/recommendedsensitivitylabels/write;microsoft/sql/servers/databases/recommendedsensitivitylabels/write
microsoft.sql/*s/delete;2;microsoft/sql/instancepools/delete;microsoft/sql/locations/instancefailovergroups/delete
microsoft.sql*er/action;1;microsoft/sql/locations/deletedservers/recover/action;microsoft/sqlvirtualmachine/register/action
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql/*/action;2;microsoft/sql/checknameavailability/action;microsoft/sql/locations/deletevirtualnetworkorsubnets/action
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*/action;2;microsoft/sql/checknameavailability/action;microsoft/sql/locations/deletevirtualnetworkorsubnets/action
microsoft.sql*/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql/*nts/read;2;microsoft/sql/managedinstances/databases/securityevents/read;microsoft/sql/servers/databases/restorepoints/read
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql/*/schemas/read;2;microsoft/sql/managedinstances/databases/schemas/read;microsoft/sql/servers/databases/schemas/read
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql/*databases/schemas/tables/columns/sensitivitylabels/disable/action;2;microsoft/sql/managedinstances/databases/schemas/tables/columns/sensitivitylabels/disable/action;microsoft/sql/servers/databases/schemas/tables/columns/sensitivitylabels/disable/action
microsoft.sql/*tabases/schemas/tables/columns/sensitivitylabels/enable/action;2;microsoft/sql/managedinstances/databases/schemas/tables/columns/sensitivitylabels/enable/action;microsoft/sql/servers/databases/schemas/tables/columns/sensitivitylabels/enable/action
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*ns/sensitivitylabels/write;2;microsoft/sql/managedinstances/databases/schemas/tables/columns/sensitivitylabels/write;microsoft/sql/servers/databases/schemas/tables/columns/sensitivitylabels/write
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*s/read;2;microsoft/sql/instancepools/operations/read;microsoft/sql/locations/administratoroperationresults/read
microsoft.sql*es/write;1;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/write;microsoft/sqlvirtualmachine/sqlvirtualmachines/write
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*es/write;1;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/write;microsoft/sqlvirtualmachine/sqlvirtualmachines/write
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*sitivitylabels/read;2;microsoft/sql/managedinstances/databases/currentsensitivitylabels/read;microsoft/sql/servers/databases/currentsensitivitylabels/read
microsoft.sql*rs/read;1;microsoft/sql/locations/deletedservers/read;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/read
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*/baselines/read;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/rules/baselines/read;microsoft/sql/servers/databases/sqlvulnerabilityassessments/baselines/read
microsoft.sql/*les/delete;2;microsoft/sql/managedinstances/startstopschedules/delete;microsoft/sql/servers/databases/sqlvulnerabilityassessments/baselines/rules/delete
microsoft.sql/servers/*nerabilityassessments/baselines/rules/read;3;microsoft/sql/servers/databases/sqlvulnerabilityassessments/baselines/rules/read;microsoft/sql/servers/sqlvulnerabilityassessments/baselines/rules/read
microsoft.sql/*/write;2;microsoft/sql/instancepools/write;microsoft/sql/locations/instancefailovergroups/write
microsoft.sql/*nes/write;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/rules/baselines/write;microsoft/sql/servers/databases/sqlvulnerabilityassessments/baselines/write
microsoft.sql/*iatescan/action;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/scans/initiatescan/action;microsoft/sql/servers/databases/sqlvulnerabilityassessments/initiatescan/action
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*scans/read;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/scans/read;microsoft/sql/servers/databases/sqlvulnerabilityassessments/scans/read
microsoft.sql*esults/read;1;microsoft/sql/locations/administratoroperationresults/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/servers/*/action;3;microsoft/sql/servers/databases/encryptionprotector/revalidate/action;microsoft/sql/servers/disasterrecoveryconfiguration/failover/action
microsoft.sql*roups/delete;1;microsoft/sql/locations/instancefailovergroups/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/delete
microsoft.sql/*;2;microsoft/sql/checknameavailability/action;microsoft/sql/instancepools/delete
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*/action;2;microsoft/sql/checknameavailability/action;microsoft/sql/locations/deletevirtualnetworkorsubnets/action
microsoft.sql/*perationresults/read;2;microsoft/sql/locations/administratoroperationresults/read;microsoft/sql/servers/administratoroperationresults/read
microsoft.sql/servers*rs/delete;3;microsoft/sql/servers/administrators/delete;microsoft/sql/servers/databases/syncgroups/syncmembers/delete
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*;2;microsoft/sql/checknameavailability/action;microsoft/sql/instancepools/delete
microsoft.sql*ults/read;1;microsoft/sql/locations/administratoroperationresults/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*ers/write;1;microsoft/sql/servers/databases/syncgroups/syncmembers/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/servers*/action;3;microsoft/sql/servers/databases/encryptionprotector/revalidate/action;microsoft/sql/servers/disasterrecoveryconfiguration/failover/action
microsoft.sql*groups/write;1;microsoft/sql/locations/instancefailovergroups/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/write
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*s/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*ionresults/read;2;microsoft/sql/locations/administratoroperationresults/read;microsoft/sql/servers/administratoroperationresults/read
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*lts/read;1;microsoft/sql/locations/administratoroperationresults/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*settings/read;2;microsoft/sql/managedinstances/advancedthreatprotectionsettings/read;microsoft/sql/servers/advancedthreatprotectionsettings/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql/*databases/vulnerabilityassessments/delete;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/delete;microsoft/sql/servers/databases/vulnerabilityassessments/delete
microsoft.sql/*nerabilityassessments/read;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/read;microsoft/sql/servers/databases/sqlvulnerabilityassessments/read
microsoft.sql*s/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*ines/read;1;microsoft/sql/managedinstances/databases/vulnerabilityassessments/rules/baselines/read;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/sqlvirtualmachines/read
microsoft.sql*es/write;1;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/write;microsoft/sqlvirtualmachine/sqlvirtualmachines/write
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*itiatescan/action;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/scans/initiatescan/action;microsoft/sql/servers/databases/sqlvulnerabilityassessments/initiatescan/action
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql/*/databases/vulnerabilityassessments/write;2;microsoft/sql/managedinstances/databases/vulnerabilityassessments/write;microsoft/sql/servers/databases/vulnerabilityassessments/write
microsoft.sql*/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*oups/read;1;microsoft/sql/locations/instancefailovergroups/read;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/read
microsoft.sql*rs/delete;1;microsoft/sql/managedinstances/administrators/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql/server*/read;3;microsoft/sql/servers/administratoroperationresults/read;microsoft/sql/servers/administrators/read
microsoft.sql/servers/databases/workloadgroups/workloadclassifiers/write;;microsoft.sql/servers/databases/workloadgroups/workloadclassifiers/write;microsoft.sql/servers/databases/workloadgroups/workloadclassifiers/write
microsoft.sql*oups/write;1;microsoft/sql/locations/instancefailovergroups/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/write
microsoft.sql*es/write;1;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/write;microsoft/sqlvirtualmachine/sqlvirtualmachines/write
microsoft.sql*rs/delete;1;microsoft/sql/managedinstances/administrators/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*s/write;1;microsoft/sql/instancepools/write;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/write
microsoft.sql*/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*/action;1;microsoft/sql/checknameavailability/action;microsoft/sqlvirtualmachine/locations/registersqlvmcandidate/action
microsoft.sql*wdataloss/action;2;microsoft/sql/locations/instancefailovergroups/forcefailoverallowdataloss/action;microsoft/sql/servers/databases/replicationlinks/forcefailoverallowdataloss/action
microsoft.sql*/read;1;microsoft/sql/instancepools/operations/read;microsoft/sqlvirtualmachine/locations/availabilitygrouplisteneroperationresults/read
microsoft.sql*n/write;2;microsoft/sql/managedinstances/databases/transparentdataencryption/write;microsoft/sql/servers/databases/transparentdataencryption/write
microsoft.sql/*es/acquire/action;2;microsoft/sql/managedinstances/dnsaliases/acquire/action;microsoft/sql/servers/dnsaliases/acquire/action
microsoft.sql*s/delete;1;microsoft/sql/instancepools/delete;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/availabilitygrouplisteners/delete
microsoft.sql*es/read;1;microsoft/sql/instancepools/usages/read;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/sqlvirtualmachines/read
microsoft.sql*es/write;1;microsoft/sql/managedinstances/databases/backuplongtermretentionpolicies/write;microsoft/sqlvirtualmachine/sqlvirtualmachines/write
microsoft.sql*es/read;1;microsoft/sql/instancepools/usages/read;microsoft/sqlvirtualmachine/sqlvirtualmachinegroups/sqlvirtualmachines/read
