wildcard;diameter;left_pair;right_pair
microsoft.backupsolutions/vmwareapplications/applicationartifacts/read;;microsoft.backupsolutions/vmwareapplications/applicationartifacts/read;microsoft.backupsolutions/vmwareapplications/applicationartifacts/read
microsoft.backupsolutions/vmwareapplications/delete;;microsoft.backupsolutions/vmwareapplications/delete;microsoft.backupsolutions/vmwareapplications/delete
microsoft.backupsolutions*/read;2;microsoft/backupsolutions/vmwareapplications/applicationartifacts/read;microsoft/backupsolutions/locations/operationstatuses/read
microsoft.backupsolutions/vmwareapplications/refreshpermissions/action;;microsoft.backupsolutions/vmwareapplications/refreshpermissions/action;microsoft.backupsolutions/vmwareapplications/refreshpermissions/action
microsoft.backupsolutions/vmwareapplications/write;;microsoft.backupsolutions/vmwareapplications/write;microsoft.backupsolutions/vmwareapplications/write
microsoft.backupsolutions/locations/operationstatuses/read;;microsoft.backupsolutions/locations/operationstatuses/read;microsoft.backupsolutions/locations/operationstatuses/read
microsoft.backupsolutions/*ions/read;2;microsoft/backupsolutions/vmwareapplications/read;microsoft/backupsolutions/operations/read
microsoft.backupsolutions/*ister/action;2;microsoft/backupsolutions/register/action;microsoft/backupsolutions/unregister/action
microsoft.backupsolutions/*;2;microsoft/backupsolutions/vmwareapplications/applicationartifacts/read;microsoft/backupsolutions/locations/operationstatuses/read
microsoft.bare*s/delete;1;microsoft/baremetal/baremetalconnections/delete;microsoft/baremetalinfrastructure/baremetalinstances/delete
microsoft.bareme*s/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.bareme*/write;1;microsoft/baremetal/baremetalconnections/write;microsoft/baremetalinfrastructure/baremetalinstances/write
microsoft.baremetal/networkinterfaceattachments/delete;;microsoft.baremetal/networkinterfaceattachments/delete;microsoft.baremetal/networkinterfaceattachments/delete
microsoft.baremetal/networkinterfaceattachments/read;;microsoft.baremetal/networkinterfaceattachments/read;microsoft.baremetal/networkinterfaceattachments/read
microsoft.baremet*/write;1;microsoft/baremetal/baremetalconnections/write;microsoft/baremetalinfrastructure/baremetalinstances/write
microsoft.barem*s/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.barem*/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremetal*/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremet*s/delete;1;microsoft/baremetal/baremetalconnections/delete;microsoft/baremetalinfrastructure/baremetalinstances/delete
microsoft.baremeta*/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremetal*/write;1;microsoft/baremetal/baremetalconnections/write;microsoft/baremetalinfrastructure/baremetalinstances/write
microsoft.bareme*/delete;1;microsoft/baremetal/baremetalconnections/delete;microsoft/baremetalinfrastructure/baremetalinstances/delete
microsoft.barem*/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremetal*/write;1;microsoft/baremetal/baremetalconnections/write;microsoft/baremetalinfrastructure/baremetalinstances/write
microsoft.baremetal*/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.bar*/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremetal/locations/updateroutesonvirtualnetwork/action;;microsoft.baremetal/locations/updateroutesonvirtualnetwork/action;microsoft.baremetal/locations/updateroutesonvirtualnetwork/action
microsoft.bareme*s/delete;1;microsoft/baremetal/baremetalconnections/delete;microsoft/baremetalinfrastructure/baremetalinstances/delete
microsoft.baremet*s/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremetal*/write;1;microsoft/baremetal/baremetalconnections/write;microsoft/baremetalinfrastructure/baremetalinstances/write
microsoft.baremet*/delete;1;microsoft/baremetal/baremetalconnections/delete;microsoft/baremetalinfrastructure/baremetalinstances/delete
microsoft.bare*s/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremeta*s/write;1;microsoft/baremetal/baremetalconnections/write;microsoft/baremetalinfrastructure/baremetalinstances/write
microsoft.baremetal*egister/action;1;microsoft/baremetal/register/action;microsoft/baremetalinfrastructure/register/action
microsoft.bar*s/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremetal*/delete;1;microsoft/baremetal/baremetalconnections/delete;microsoft/baremetalinfrastructure/baremetalinstances/delete
microsoft.baremeta*s/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremeta*/write;1;microsoft/baremetal/baremetalconnections/write;microsoft/baremetalinfrastructure/baremetalinstances/write
microsoft.baremetalinfrastructure/baremetalinstances/delete;;microsoft.baremetalinfrastructure/baremetalinstances/delete;microsoft.baremetalinfrastructure/baremetalinstances/delete
microsoft.bareme*/read;1;microsoft/baremetal/baremetalconnections/read;microsoft/baremetalinfrastructure/baremetalinstances/read
microsoft.baremet*/action;1;microsoft/baremetal/locations/updateroutesonvirtualnetwork/action;microsoft/baremetalinfrastructure/baremetalinstances/restart/action
microsoft.baremetal*/action;1;microsoft/baremetal/locations/updateroutesonvirtualnetwork/action;microsoft/baremetalinfrastructure/baremetalinstances/restart/action
microsoft.baremetal*/action;1;microsoft/baremetal/locations/updateroutesonvirtualnetwork/action;microsoft/baremetalinfrastructure/baremetalinstances/restart/action
microsoft.baremet*/write;1;microsoft/baremetal/baremetalconnections/write;microsoft/baremetalinfrastructure/baremetalinstances/write
microsoft.baremetal*register/action;1;microsoft/baremetal/register/action;microsoft/baremetalinfrastructure/register/action
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.bat*ations/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/operations/read
microsoft.batch/batchaccounts/applications/versions/activate/action;;microsoft.batch/batchaccounts/applications/versions/activate/action;microsoft.batch/batchaccounts/applications/versions/activate/action
microsoft.batch/batchaccounts*ns/delete;3;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/batchaccounts/privateendpointconnections/delete
microsoft.batch/*s/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*nresults/read;2;microsoft/batch/batchaccounts/computenodeoperationresults/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*tionresults/read;2;microsoft/batch/batchaccounts/computenodeoperationresults/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*e/action;2;microsoft/batch/batchaccounts/applications/versions/activate/action;microsoft/batch/locations/notifynetworksecurityperimeterupdatesavailable/action
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch*/action;2;microsoft/batch/batchaccounts/applications/versions/activate/action;microsoft/batch/locations/checknameavailability/action
microsoft.batch*e/action;2;microsoft/batch/batchaccounts/applications/versions/activate/action;microsoft/batch/locations/notifynetworksecurityperimeterupdatesavailable/action
microsoft.batch/*e/action;2;microsoft/batch/batchaccounts/applications/versions/activate/action;microsoft/batch/locations/notifynetworksecurityperimeterupdatesavailable/action
microsoft.batch*/action;2;microsoft/batch/batchaccounts/applications/versions/activate/action;microsoft/batch/locations/checknameavailability/action
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/batchaccount*/delete;3;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/batchaccounts/computepools/delete
microsoft.bat*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*/action;2;microsoft/batch/batchaccounts/applications/versions/activate/action;microsoft/batch/locations/checknameavailability/action
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batc*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/batchaccounts*onproxies/write;3;microsoft/batch/batchaccounts/networksecurityperimeterassociationproxies/write;microsoft/batch/batchaccounts/privateendpointconnectionproxies/write
microsoft.batc*ationresults/read;2;microsoft/batch/batchaccounts/computenodeoperationresults/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batc*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/batchaccounts/networksecurityperimeterconfigurations/reconcile/action;;microsoft.batch/batchaccounts/networksecurityperimeterconfigurations/reconcile/action;microsoft.batch/batchaccounts/networksecurityperimeterconfigurations/reconcile/action
microsoft.batch/*tionresults/read;2;microsoft/batch/batchaccounts/computenodeoperationresults/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch*s/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.bat*results/read;2;microsoft/batch/batchaccounts/computenodeoperationresults/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*le/action;2;microsoft/batch/batchaccounts/networksecurityperimeterconfigurations/reconcile/action;microsoft/batch/locations/notifynetworksecurityperimeterupdatesavailable/action
microsoft.batch*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/batchaccounts/pools/stopresize/action;;microsoft.batch/batchaccounts/pools/stopresize/action;microsoft.batch/batchaccounts/pools/stopresize/action
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batc*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/batchaccounts/privateendpointconnectionproxies/*;4;microsoft/batch/batchaccounts/privateendpointconnectionproxies/delete;microsoft/batch/batchaccounts/privateendpointconnectionproxies/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.bat*sults/read;2;microsoft/batch/batchaccounts/computenodeoperationresults/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/batchaccounts/privateendpointcon*/write;3;microsoft/batch/batchaccounts/privateendpointconnectionproxies/write;microsoft/batch/batchaccounts/privateendpointconnections/write
microsoft.batc*s/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/batchac*s/write;3;microsoft/batch/batchaccounts/applications/versions/write;microsoft/batch/batchaccounts/computepools/computenodes/write
microsoft.bat*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch*/read;2;microsoft/batch/batchaccounts/applications/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch*ts/read;2;microsoft/batch/batchaccounts/computenodeoperationresults/read;microsoft/batch/locations/accountoperationresults/read
microsoft.bat*/action;2;microsoft/batch/batchaccounts/applications/versions/activate/action;microsoft/batch/locations/checknameavailability/action
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*;2;microsoft/batch/batchaccounts/applications/delete;microsoft/batch/locations/accountoperationresults/read
microsoft.batch*operationresults/read;2;microsoft/batch/batchaccounts/computenodeoperationresults/read;microsoft/batch/locations/accountoperationresults/read
microsoft.batch/*/action;2;microsoft/batch/batchaccounts/applications/versions/activate/action;microsoft/batch/locations/checknameavailability/action
microsoft.batch/locations/notifynetworksecurityperimeterupdatesavailable/action;;microsoft.batch/locations/notifynetworksecurityperimeterupdatesavailable/action;microsoft.batch/locations/notifynetworksecurityperimeterupdatesavailable/action
