wildcard;diameter;left_pair;right_pair
microsoft.classic*/write;1;microsoft/classiccompute/domainnames/active/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.classiccompute/*/read;2;microsoft/classiccompute/capabilities/read;microsoft/classiccompute/checkdomainnameavailability/read
microsoft.classiccompute/domainnames/*ots/upgradedomain/write;3;microsoft/classiccompute/domainnames/deploymentslots/upgradedomain/write;microsoft/classiccompute/domainnames/slots/upgradedomain/write
microsoft.classic*/write;1;microsoft/classiccompute/domainnames/active/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.classic*s/delete;1;microsoft/classiccompute/domainnames/delete;microsoft/classicnetwork/expressroutecrossconnections/peerings/delete
microsoft.classiccompute*/operationstatuses/read;2;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classiccompute/operationstatuses/read
microsoft.clas*ns/read;1;microsoft/classiccompute/domainnames/extensions/read;microsoft/classicnetwork/expressroutecrossconnections/read
microsoft.classic*ns/write;1;microsoft/classiccompute/domainnames/extensions/write;microsoft/classicnetwork/expressroutecrossconnections/write
microsoft.classiccompute/domainnames/internalloadbalancers/delete;;microsoft.classiccompute/domainnames/internalloadbalancers/delete;microsoft.classiccompute/domainnames/internalloadbalancers/delete
microsoft.classic*nstatuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classiccompute/domainnames/internalloadbalance*s/read;4;microsoft/classiccompute/domainnames/internalloadbalancers/operationstatuses/read;microsoft/classiccompute/domainnames/internalloadbalancers/read
microsoft.classi*/write;1;microsoft/classiccompute/domainnames/active/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.clas*onstatuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classic*ts/read;1;microsoft/classiccompute/domainnames/availabilitysets/read;microsoft/classicstorage/storageaccounts/read
microsoft.classiccompute/*s/write;2;microsoft/classiccompute/domainnames/deploymentslots/write;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/write
microsoft.cla*erationstatuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classi*onstatuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classic*s/read;1;microsoft/classiccompute/capabilities/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classiccompute/*s/delete;2;microsoft/classiccompute/domainnames/delete;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/delete
microsoft.clas*s/read;1;microsoft/classiccompute/capabilities/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classiccompute/domainnames/s*es/read;3;microsoft/classiccompute/domainnames/servicecertificates/operationstatuses/read;microsoft/classiccompute/domainnames/slots/operationstatuses/read
microsoft.classi*ates/write;1;microsoft/classiccompute/domainnames/servicecertificates/write;microsoft/classicnetwork/virtualnetworks/gateways/clientrevokedcertificates/write
microsoft.cla*tion/action;1;microsoft/classiccompute/domainnames/slots/abortmigration/action;microsoft/classicnetwork/virtualnetworks/abortmigration/action
microsoft.classic*ration/action;1;microsoft/classiccompute/domainnames/slots/abortmigration/action;microsoft/classicnetwork/virtualnetworks/abortmigration/action
microsoft.classiccomp*/delete;2;microsoft/classiccompute/domainnames/delete;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/delete
microsoft.classi*tatuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classic*preparemigration/action;1;microsoft/classiccompute/domainnames/slots/preparemigration/action;microsoft/classicnetwork/virtualnetworks/preparemigration/action
microsoft.classiccompute*/read;2;microsoft/classiccompute/capabilities/read;microsoft/classiccompute/checkdomainnameavailability/read
microsoft.classic*s/delete;1;microsoft/classiccompute/domainnames/delete;microsoft/classicnetwork/expressroutecrossconnections/peerings/delete
microsoft.classiccomp*s/operationstatuses/read;2;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/operationstatuses/read
microsoft.classic*ces/read;1;microsoft/classiccompute/domainnames/deploymentslots/roles/roleinstances/read;microsoft/classicnetwork/gatewaysupporteddevices/read
microsoft.classiccompute/domainnames/s*/write;3;microsoft/classiccompute/domainnames/servicecertificates/write;microsoft/classiccompute/domainnames/slots/roles/extensionreferences/write
microsoft.clas*ricdefinitions/read;1;microsoft/classiccompute/domainnames/slots/roles/metricdefinitions/read;microsoft/classicstorage/storageaccounts/blobservices/providers/microsoft/insights/metricdefinitions/read
microsoft.classi*rics/read;1;microsoft/classiccompute/domainnames/slots/roles/metrics/read;microsoft/classicstorage/storageaccounts/services/metrics/read
microsoft.class*/operationstatuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classic*/diagnosticsettings/read;1;microsoft/classiccompute/domainnames/slots/roles/providers/microsoft/insights/diagnosticsettings/read;microsoft/classicnetwork/networksecuritygroups/providers/microsoft/insights/diagnosticsettings/read
microsoft.classi*gs/write;1;microsoft/classiccompute/domainnames/slots/roles/providers/microsoft/insights/diagnosticsettings/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.class*microsoft.insights/metricdefinitions/read;1;microsoft/classiccompute/domainnames/slots/roles/providers/microsoft/insights/metricdefinitions/read;microsoft/classicstorage/storageaccounts/blobservices/providers/microsoft/insights/metricdefinitions/read
microsoft.classiccompute/*s/read;2;microsoft/classiccompute/capabilities/read;microsoft/classiccompute/domainnames/availabilitysets/read
microsoft.classiccomp*ectionfile/action;2;microsoft/classiccompute/domainnames/slots/roles/roleinstances/downloadremotedesktopconnectionfile/action;microsoft/classiccompute/virtualmachines/downloadremotedesktopconnectionfile/action
microsoft.clas*atuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classiccompu*es/read;2;microsoft/classiccompute/capabilities/read;microsoft/classiccompute/domainnames/capabilities/read
microsoft.classiccompute/domainnames/slots/roles/roleinstances/rebuild/action;;microsoft.classiccompute/domainnames/slots/roles/roleinstances/rebuild/action;microsoft.classiccompute/domainnames/slots/roles/roleinstances/rebuild/action
microsoft.classiccompute/domainnames/slots/roles/roleinstances/*e/action;6;microsoft/classiccompute/domainnames/slots/roles/roleinstances/downloadremotedesktopconnectionfile/action;microsoft/classiccompute/domainnames/slots/roles/roleinstances/reimage/action
microsoft.classiccompute/domainnam*/action;3;microsoft/classiccompute/domainnames/slots/abortmigration/action;microsoft/classiccompute/domainnames/swap/action
microsoft.class*/read;1;microsoft/classiccompute/capabilities/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.cla*s/write;1;microsoft/classiccompute/domainnames/deploymentslots/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.classi*/action;1;microsoft/classiccompute/checkdomainnameavailability/action;microsoft/classicnetwork/register/action
microsoft.classic*/write;1;microsoft/classiccompute/domainnames/active/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.classiccompute/domainnames/slots/state/stop/write;;microsoft.classiccompute/domainnames/slots/state/stop/write;microsoft.classiccompute/domainnames/slots/state/stop/write
microsoft.classic*/action;1;microsoft/classiccompute/checkdomainnameavailability/action;microsoft/classicnetwork/register/action
microsoft.classi*/write;1;microsoft/classiccompute/domainnames/active/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.classic*alidatemigration/action;1;microsoft/classiccompute/domainnames/slots/validatemigration/action;microsoft/classicnetwork/virtualnetworks/validatemigration/action
microsoft.classiccomput*/write;2;microsoft/classiccompute/domainnames/active/write;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/write
microsoft.classic*/action;1;microsoft/classiccompute/checkdomainnameavailability/action;microsoft/classicnetwork/register/action
microsoft.classi*/write;1;microsoft/classiccompute/domainnames/active/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.classiccompute/movesubscriptionresources/action;;microsoft.classiccompute/movesubscriptionresources/action;microsoft.classiccompute/movesubscriptionresources/action
microsoft.cla*/read;1;microsoft/classiccompute/capabilities/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classiccompute/operatingsyst*/read;2;microsoft/classiccompute/operatingsystemfamilies/read;microsoft/classiccompute/operatingsystems/read
microsoft.cla*operationstatuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classic*erations/read;1;microsoft/classiccompute/operations/read;microsoft/classicnetwork/operations/read
microsoft.clas*s/read;1;microsoft/classiccompute/capabilities/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classic*er/action;1;microsoft/classiccompute/register/action;microsoft/classicnetwork/register/action
microsoft.classi*s/read;1;microsoft/classiccompute/capabilities/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.classiccompute/validatesubscriptionmoveavailability/action;;microsoft.classiccompute/validatesubscriptionmoveavailability/action;microsoft.classiccompute/validatesubscriptionmoveavailability/action
microsoft.classic*ups/delete;1;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/delete;microsoft/classicnetwork/networksecuritygroups/delete
microsoft.classi*es/read;1;microsoft/classiccompute/capabilities/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.class*dnetworksecuritygroups/read;1;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/read;microsoft/classicnetwork/virtualnetworks/subnets/associatednetworksecuritygroups/read
microsoft.cla*ksecuritygroups/write;1;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/write;microsoft/classicnetwork/networksecuritygroups/write
microsoft.cla*ns/read;1;microsoft/classiccompute/domainnames/extensions/read;microsoft/classicnetwork/expressroutecrossconnections/read
microsoft.cla*/action;1;microsoft/classiccompute/checkdomainnameavailability/action;microsoft/classicnetwork/register/action
microsoft.classiccompute/*;2;microsoft/classiccompute/capabilities/read;microsoft/classiccompute/checkdomainnameavailability/action
microsoft.classiccompute/*/delete;2;microsoft/classiccompute/domainnames/delete;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/delete
microsoft.classiccompute/v*/action;2;microsoft/classiccompute/validatesubscriptionmoveavailability/action;microsoft/classiccompute/virtualmachines/attachdisk/action
microsoft.classi*iagnosticsettings/read;1;microsoft/classiccompute/domainnames/slots/roles/providers/microsoft/insights/diagnosticsettings/read;microsoft/classicnetwork/networksecuritygroups/providers/microsoft/insights/diagnosticsettings/read
microsoft.classi*ks/read;1;microsoft/classiccompute/virtualmachines/disks/read;microsoft/classicnetwork/virtualnetworks/read
microsoft.classiccompute/*onfile/action;2;microsoft/classiccompute/domainnames/slots/roles/roleinstances/downloadremotedesktopconnectionfile/action;microsoft/classiccompute/virtualmachines/downloadremotedesktopconnectionfile/action
microsoft.classiccomput*nstatuses/read;2;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classiccompute/operationstatuses/read
microsoft.class*ons/read;1;microsoft/classiccompute/domainnames/extensions/read;microsoft/classicnetwork/expressroutecrossconnections/read
microsoft.clas*ions/write;1;microsoft/classiccompute/domainnames/extensions/write;microsoft/classicnetwork/expressroutecrossconnections/write
microsoft.classi*definitions/read;1;microsoft/classiccompute/domainnames/slots/roles/metricdefinitions/read;microsoft/classicnetwork/networksecuritygroups/providers/microsoft/insights/logdefinitions/read
microsoft.classic*rics/read;1;microsoft/classiccompute/domainnames/slots/roles/metrics/read;microsoft/classicstorage/storageaccounts/services/metrics/read
microsoft.classiccompute/virtualmac*ciatednetworksecuritygroups/delete;3;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/delete;microsoft/classiccompute/virtualmachines/networkinterfaces/associatednetworksecuritygroups/delete
microsoft.classi*orksecuritygroups/operationstatuses/read;1;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/operationstatuses/read;microsoft/classicnetwork/networksecuritygroups/operationstatuses/read
microsoft.classiccomput*s/read;2;microsoft/classiccompute/capabilities/read;microsoft/classiccompute/domainnames/availabilitysets/read
microsoft.classi*curitygroups/write;1;microsoft/classiccompute/virtualmachines/associatednetworksecuritygroups/write;microsoft/classicnetwork/networksecuritygroups/write
microsoft.class*operationstatuses/read;1;microsoft/classiccompute/domainnames/extensions/operationstatuses/read;microsoft/classicnetwork/expressroutecrossconnections/operationstatuses/read
microsoft.class*/action;1;microsoft/classiccompute/checkdomainnameavailability/action;microsoft/classicnetwork/register/action
microsoft.classic*icsettings/read;1;microsoft/classiccompute/domainnames/slots/roles/providers/microsoft/insights/diagnosticsettings/read;microsoft/classicnetwork/networksecuritygroups/providers/microsoft/insights/diagnosticsettings/read
microsoft.classic*/write;1;microsoft/classiccompute/domainnames/active/write;microsoft/classicnetwork/expressroutecrossconnections/peerings/write
microsoft.classi*cdefinitions/read;1;microsoft/classiccompute/domainnames/slots/roles/metricdefinitions/read;microsoft/classicstorage/storageaccounts/blobservices/providers/microsoft/insights/metricdefinitions/read
